date,HH,COE,T,BAU El,COP,BAU The,PCM Mode,Q,SOC,SoCdelta,MaxDis,BAU Cost (GBP),NQ,NSOC
2019-02-03,15,8.8,0.0,21,5.58,224.46108000000004,charging,80.0,40.0,40.0,-0.0,1.7699440000000004,80.0,40.0
2019-02-03,16,8.8,-1.0,23,5.8100000000000005,246.6345,charging,80.0,80.0,40.0,-0.0,1.8678,80.0,80.0
2019-02-03,17,9.22,-1.0,22,5.8100000000000005,244.97284,charging,3.40931,81.7,1.704655,-0.0,1.9437604,3.40931,81.7
2019-02-03,18,9.24,0.0,22,5.58,234.81756000000004,standby,0.0,81.7,0.0,-0.0,1.9441884000000005,0.0,81.7
2019-02-03,19,10.48,0.0,20,5.58,235.18584000000007,standby,0.0,81.7,0.0,-0.0,2.2085552000000006,0.0,81.7
2019-02-03,20,10.89,1.0,22,5.386,240.2371440000001,standby,0.0,81.7,0.0,-0.0,2.4286878000000005,0.0,81.7
2019-02-03,21,11.66,1.0,24,5.386,270.64650000000006,standby,0.0,81.7,0.0,-0.0,2.9295750000000003,0.0,81.7
2019-02-03,22,11.44,2.0,24,5.192,260.11920000000003,standby,0.0,81.7,0.0,-0.0,2.8657200000000005,0.0,81.7
2019-02-03,23,11.44,2.0,24,5.192,285.56000000000006,standby,0.0,81.7,0.0,-0.0,3.1460000000000004,0.0,81.7
2019-02-03,24,11.33,3.0,25,4.998,276.18948000000006,standby,0.0,81.7,0.0,-0.0,3.1304790000000002,0.0,81.7
2019-02-03,25,11.44,3.0,28,4.998,290.323824,standby,0.0,81.7,0.0,-0.0,3.3226335999999996,0.0,81.7
2019-02-03,26,11.88,5.0,29,4.61,272.86590000000007,standby,0.0,81.7,0.0,-0.0,3.5158860000000005,0.0,81.7
2019-02-03,27,12.3,5.0,28,4.61,277.35604,standby,0.0,81.7,0.0,-0.0,3.7000860000000007,0.0,81.7
2019-02-03,28,12.1,6.0,29,4.446000000000001,264.27024000000006,discharging,-5.67525,78.9,-2.837625,-5.5,3.5961200000000004,-5.5,79.0
2019-02-03,29,12.32,6.0,27,4.446000000000001,267.74701200000004,discharging,-5.74992,76.0,-2.87496,-5.2,3.7096752000000004,-5.2,76.4
2019-02-03,30,11.81,6.0,31,4.446000000000001,267.74701200000004,discharging,-5.74992,73.1,-2.87496,-5.9,3.5561091000000005,-5.91968,73.4
2019-02-03,31,9.99,6.0,28,4.446000000000001,278.69306400000005,discharging,-5.98498,70.1,-2.99249,-5.3,3.1310658,-5.3,70.8
2019-02-03,32,10.63,6.0,30,4.446000000000001,285.62882400000007,discharging,-6.13393,67.0,-3.066965,-5.7,3.4145686,-5.7,68.0
2019-02-03,33,23.68,6.0,28,4.446000000000001,275.62532400000003,discharging,-5.9191,64.0,-2.95955,-5.3,7.3400896,-5.3,65.3
2019-02-03,34,27.4,6.0,28,4.446000000000001,275.62532400000003,discharging,-5.9191,61.0,-2.95955,-5.3,8.493177999999999,-5.3,62.6
2019-02-03,35,29.6,6.0,26,4.446000000000001,238.93693200000004,discharging,-5.13121,58.4,-2.565605,-5.0,7.953816000000001,-5.0,60.1
2019-02-03,36,31.36,5.0,23,4.61,245.27044000000006,standby,0.0,58.4,0.0,-0.0,8.342387200000001,0.0,60.1
2019-02-03,37,29.6,5.0,24,4.61,224.7375,standby,0.0,58.4,0.0,-0.0,7.215,0.0,60.1
2019-02-03,38,26.96,5.0,22,4.61,233.72700000000003,standby,0.0,58.4,0.0,-0.0,6.83436,0.0,60.1
2019-02-03,39,13.64,5.0,22,4.61,229.89148000000003,standby,0.0,58.4,0.0,-0.0,3.4009976,0.0,60.1
2019-02-03,40,12.1,6.0,23,4.446000000000001,238.50122400000006,discharging,-5.12186,55.8,-2.56093,-4.4,3.245462,-4.4,57.9
2019-02-03,41,12.14,6.0,21,4.446000000000001,224.83422000000004,discharging,-4.82836,53.4,-2.41418,-4.0,3.069599,-4.0,55.9
2019-02-03,42,10.56,6.0,22,4.446000000000001,233.50392000000005,discharging,-5.01454,50.9,-2.50727,-4.2,2.7730560000000004,-4.2,53.8
2019-02-03,43,10.76,6.0,23,4.446000000000001,233.91295200000008,discharging,-5.02332,48.4,-2.51166,-4.4,2.8305256,-4.4,51.6
2019-02-03,44,9.55,7.0,23,4.282,232.02445200000003,discharging,-9.96553,43.4,-4.982765,-8.5,2.5873815000000007,-8.5,47.4
2019-02-03,45,9.24,7.0,23,4.282,239.99753600000005,discharging,-10.30798,38.2,-5.15399,-8.5,2.5894176000000004,-8.5,43.1
2019-02-03,46,9.24,7.0,23,4.282,250.017416,discharging,-10.73834,32.8,-5.36917,-8.5,2.6975256,-8.5,38.9
2019-02-03,47,10.56,7.0,22,4.282,241.74459199999998,discharging,-10.38302,27.6,-5.19151,-8.1,2.9808768,-8.1,34.9
2019-02-03,48,10.65,7.0,23,4.282,241.74459199999998,discharging,-10.38302,22.4,-5.19151,-8.5,3.006282,-8.5,30.6
2019-02-04,1,8.98,7.0,22,4.282,238.81570400000004,charging,80.0,62.4,40.0,-8.1,2.5041628000000005,80.0,70.6
2019-02-04,2,11.7,7.0,26,4.282,238.81570400000004,discharging,-10.25722,57.3,-5.12861,-9.6,3.262662,-9.6,65.8
2019-02-04,3,12.12,7.0,24,4.282,243.851336,discharging,-10.4735,52.1,-5.23675,-8.8,3.4510487999999997,-8.8,61.4
2019-02-04,4,9.9,7.0,23,4.282,243.851336,charging,15.35079,59.8,7.675395,-8.5,2.8189260000000003,15.35079,69.1
2019-02-04,5,8.36,7.0,22,4.282,234.448064,charging,80.0,99.8,40.0,-8.1,2.2886336,80.0,109.1
2019-02-04,6,8.36,8.0,25,4.118,223.09676800000003,charging,80.0,139.8,40.0,-13.3,2.2645568,80.0,149.1
2019-02-04,7,8.8,8.0,25,4.118,223.79682800000003,charging,80.0,179.8,40.0,-13.3,2.3912240000000002,80.0,189.1
2019-02-04,8,7.79,8.0,22,4.118,223.79682800000003,charging,80.0,219.8,40.0,-11.7,2.1167767,80.0,229.1
2019-02-04,9,7.7,8.0,23,4.118,225.37814000000003,charging,80.0,259.8,40.0,-12.2,2.1071050000000002,80.0,269.1
2019-02-04,10,7.7,8.0,25,4.118,225.37814000000003,charging,80.0,299.8,40.0,-13.3,2.1071050000000002,61.799999999999955,300.0
2019-02-04,11,10.78,8.0,27,4.118,230.05618800000005,discharging,-14.82149,292.4,-7.410745,-14.3,3.0111774000000002,-14.3,292.9
2019-02-04,12,13.2,7.0,23,4.282,242.164228,discharging,-10.40104,287.2,-5.20052,-8.5,3.732564,-8.5,288.6
2019-02-04,13,12.1,7.0,23,4.282,242.44684,discharging,-10.41318,282.0,-5.20659,-8.5,3.4255100000000005,-8.5,284.4
